video_path,label,split,archive,archive_url,status,compressed_size,original_size,crc32,local_header_offset,data_offset,output_path,attempts,error
Jobs/91. Priest/MVI_5345.MOV,91. Priest,train,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/91. Priest/MVI_5345.MOV,0,
Jobs/91. Priest/MVI_4486.MOV,91. Priest,train,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/91. Priest/MVI_4486.MOV,0,
Jobs/91. Priest/MVI_4489.MOV,91. Priest,train,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/91. Priest/MVI_4489.MOV,0,
Jobs/91. Priest/MVI_4490.MOV,91. Priest,train,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/91. Priest/MVI_4490.MOV,0,
Jobs/91. Priest/MVI_8889.MP4,91. Priest,train,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/91. Priest/MVI_8889.MP4,0,
Jobs/91. Priest/MVI_8887.MP4,91. Priest,train,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/91. Priest/MVI_8887.MP4,0,
Jobs/91. Priest/MVI_4772.MOV,91. Priest,train,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/91. Priest/MVI_4772.MOV,0,
Jobs/91. Priest/MVI_4488.MOV,91. Priest,train,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/91. Priest/MVI_4488.MOV,0,
Jobs/91. Priest/MVI_5342.MOV,91. Priest,val,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,pending,0,0,0,0,0,data/videos/val/91. Priest/MVI_5342.MOV,0,
Jobs/91. Priest/MVI_4771.MOV,91. Priest,val,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,pending,0,0,0,0,0,data/videos/val/91. Priest/MVI_4771.MOV,0,
Jobs/91. Priest/MVI_5344.MOV,91. Priest,val,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,pending,0,0,0,0,0,data/videos/val/91. Priest/MVI_5344.MOV,0,
Adjectives/91. new/MVI_9502.MOV,91. new,train,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,pending,0,0,0,0,0,data/videos/train/91. new/MVI_9502.MOV,0,
Adjectives/91. new/MVI_5229.MOV,91. new,train,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,pending,0,0,0,0,0,data/videos/train/91. new/MVI_5229.MOV,0,
Adjectives/91. new/MVI_5308.MOV,91. new,train,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,pending,0,0,0,0,0,data/videos/train/91. new/MVI_5308.MOV,0,
Adjectives/91. new/MVI_9421.MOV,91. new,train,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,pending,0,0,0,0,0,data/videos/train/91. new/MVI_9421.MOV,0,
Adjectives/91. new/MVI_9341.MOV,91. new,train,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,pending,0,0,0,0,0,data/videos/train/91. new/MVI_9341.MOV,0,
Adjectives/91. new/MVI_5230.MOV,91. new,train,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,pending,0,0,0,0,0,data/videos/train/91. new/MVI_5230.MOV,0,
Adjectives/91. new/MVI_9500.MOV,91. new,train,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,pending,0,0,0,0,0,data/videos/train/91. new/MVI_9500.MOV,0,
Adjectives/91. new/MVI_5151.MOV,91. new,train,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,pending,0,0,0,0,0,data/videos/train/91. new/MVI_5151.MOV,0,
Adjectives/91. new/MVI_9340.MOV,91. new,train,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,pending,0,0,0,0,0,data/videos/train/91. new/MVI_9340.MOV,0,
Adjectives/91. new/MVI_5150.MOV,91. new,train,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,pending,0,0,0,0,0,data/videos/train/91. new/MVI_5150.MOV,0,
Adjectives/91. new/MVI_5309.MOV,91. new,val,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,pending,0,0,0,0,0,data/videos/val/91. new/MVI_5309.MOV,0,
Adjectives/91. new/MVI_9342.MOV,91. new,val,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,pending,0,0,0,0,0,data/videos/val/91. new/MVI_9342.MOV,0,
Adjectives/91. new/MVI_9501.MOV,91. new,val,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,pending,0,0,0,0,0,data/videos/val/91. new/MVI_9501.MOV,0,
Adjectives/94. good/MVI_5240.MOV,94. good,train,Adjectives_7of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_7of8.zip/content,pending,0,0,0,0,0,data/videos/train/94. good/MVI_5240.MOV,0,
Adjectives/94. good/MVI_9511.MOV,94. good,train,Adjectives_7of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_7of8.zip/content,pending,0,0,0,0,0,data/videos/train/94. good/MVI_9511.MOV,0,
Adjectives/94. good/MVI_9510.MOV,94. good,train,Adjectives_7of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_7of8.zip/content,pending,0,0,0,0,0,data/videos/train/94. good/MVI_9510.MOV,0,
Adjectives/94. good/MVI_9432.MOV,94. good,train,Adjectives_7of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_7of8.zip/content,pending,0,0,0,0,0,data/videos/train/94. good/MVI_9432.MOV,0,
Adjectives/94. good/MVI_5318.MOV,94. good,train,Adjectives_7of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_7of8.zip/content,pending,0,0,0,0,0,data/videos/train/94. good/MVI_5318.MOV,0,
Adjectives/94. good/MVI_9430.MOV,94. good,train,Adjectives_7of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_7of8.zip/content,pending,0,0,0,0,0,data/videos/train/94. good/MVI_9430.MOV,0,
Adjectives/94. good/MVI_9431.MOV,94. good,train,Adjectives_7of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_7of8.zip/content,pending,0,0,0,0,0,data/videos/train/94. good/MVI_9431.MOV,0,
Adjectives/94. good/MVI_5160.MOV,94. good,train,Adjectives_7of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_7of8.zip/content,pending,0,0,0,0,0,data/videos/train/94. good/MVI_5160.MOV,0,
Adjectives/94. good/MVI_9268.MOV,94. good,train,Adjectives_7of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_7of8.zip/content,pending,0,0,0,0,0,data/videos/train/94. good/MVI_9268.MOV,0,
Adjectives/94. good/MVI_5158.MOV,94. good,train,Adjectives_7of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_7of8.zip/content,pending,0,0,0,0,0,data/videos/train/94. good/MVI_5158.MOV,0,
Adjectives/94. good/MVI_9349.MOV,94. good,val,Adjectives_7of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_7of8.zip/content,pending,0,0,0,0,0,data/videos/val/94. good/MVI_9349.MOV,0,
Adjectives/94. good/MVI_5316.MOV,94. good,val,Adjectives_7of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_7of8.zip/content,pending,0,0,0,0,0,data/videos/val/94. good/MVI_5316.MOV,0,
Adjectives/94. good/MVI_5239.MOV,94. good,val,Adjectives_7of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_7of8.zip/content,pending,0,0,0,0,0,data/videos/val/94. good/MVI_5239.MOV,0,
Adjectives/97. dry/MVI_5328.MOV,97. dry,train,Adjectives_8of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_8of8.zip/content,pending,0,0,0,0,0,data/videos/train/97. dry/MVI_5328.MOV,0,
Adjectives/97. dry/MVI_5168.MOV,97. dry,train,Adjectives_8of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_8of8.zip/content,pending,0,0,0,0,0,data/videos/train/97. dry/MVI_5168.MOV,0,
Adjectives/97. dry/MVI_9278.MOV,97. dry,train,Adjectives_8of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_8of8.zip/content,pending,0,0,0,0,0,data/videos/train/97. dry/MVI_9278.MOV,0,
Adjectives/97. dry/MVI_9523.MOV,97. dry,train,Adjectives_8of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_8of8.zip/content,pending,0,0,0,0,0,data/videos/train/97. dry/MVI_9523.MOV,0,
Adjectives/97. dry/MVI_9439.MOV,97. dry,train,Adjectives_8of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_8of8.zip/content,pending,0,0,0,0,0,data/videos/train/97. dry/MVI_9439.MOV,0,
Adjectives/97. dry/MVI_9360.MOV,97. dry,train,Adjectives_8of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_8of8.zip/content,pending,0,0,0,0,0,data/videos/train/97. dry/MVI_9360.MOV,0,
Adjectives/97. dry/MVI_9521.MOV,97. dry,train,Adjectives_8of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_8of8.zip/content,pending,0,0,0,0,0,data/videos/train/97. dry/MVI_9521.MOV,0,
Adjectives/97. dry/MVI_5327.MOV,97. dry,train,Adjectives_8of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_8of8.zip/content,pending,0,0,0,0,0,data/videos/train/97. dry/MVI_5327.MOV,0,
Adjectives/97. dry/MVI_5249.MOV,97. dry,train,Adjectives_8of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_8of8.zip/content,pending,0,0,0,0,0,data/videos/train/97. dry/MVI_5249.MOV,0,
Adjectives/97. dry/MVI_9359.MOV,97. dry,train,Adjectives_8of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_8of8.zip/content,pending,0,0,0,0,0,data/videos/train/97. dry/MVI_9359.MOV,0,
Adjectives/97. dry/MVI_5167.MOV,97. dry,val,Adjectives_8of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_8of8.zip/content,pending,0,0,0,0,0,data/videos/val/97. dry/MVI_5167.MOV,0,
Adjectives/97. dry/MVI_5326.MOV,97. dry,val,Adjectives_8of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_8of8.zip/content,pending,0,0,0,0,0,data/videos/val/97. dry/MVI_5326.MOV,0,
Adjectives/97. dry/MVI_9522.MOV,97. dry,val,Adjectives_8of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_8of8.zip/content,pending,0,0,0,0,0,data/videos/val/97. dry/MVI_9522.MOV,0,
